!DateTime	depth	temp
2019-10-28 00:00:00	-8	11.3678069166667
2019-10-29 00:00:00	-8	11.234044659249
2019-10-30 00:00:00	-8	10.9169905972222
2019-10-02 00:00:00	-11	14.4547226798307
2019-10-03 00:00:00	-11	14.1829609730539
2019-10-04 00:00:00	-11	13.9770731238447
2019-10-05 00:00:00	-11	13.983842285192
2019-10-06 00:00:00	-11	13.9857051347068
2019-10-07 00:00:00	-11	13.9672404320988
2019-10-08 00:00:00	-11	13.8938686853767
2019-10-09 00:00:00	-11	13.4403559166667
2019-10-10 00:00:00	-11	13.3938574253201
2019-10-11 00:00:00	-11	13.2805410416667
2019-10-12 00:00:00	-11	13.0441830997877
2019-10-13 00:00:00	-11	12.8789210561798
2019-10-14 00:00:00	-11	12.851012053973
2019-10-15 00:00:00	-11	12.8400222361111
2019-10-16 00:00:00	-11	12.6873655277778
2019-10-17 00:00:00	-11	12.3819178333333
2019-10-18 00:00:00	-11	12.3786133789954
2019-10-19 00:00:00	-11	12.3767923160763
2019-10-20 00:00:00	-11	12.1896759305556
2019-10-21 00:00:00	-11	11.9699704583333
2019-10-22 00:00:00	-11	11.9260144166667
2019-10-23 00:00:00	-11	11.9255252916667
2019-10-24 00:00:00	-11	11.92461375
2019-10-25 00:00:00	-11	11.6777707222222
2019-10-26 00:00:00	-11	11.4266453194444
2019-10-27 00:00:00	-11	11.4288932222222
2019-10-28 00:00:00	-11	11.3168923611111
2019-10-29 00:00:00	-11	10.9364284979138
2019-10-30 00:00:00	-11	10.8097990694444
2019-10-02 00:00:00	-14	14.2796917207334
2019-10-03 00:00:00	-14	14.0610871107784
2019-10-04 00:00:00	-14	14.0538714048059
2019-10-05 00:00:00	-14	14.0462456672761
2019-10-06 00:00:00	-14	13.9860040253566
2019-10-07 00:00:00	-14	13.903578436214
2019-10-08 00:00:00	-14	13.6217425258493
2019-10-09 00:00:00	-14	13.6034511944444
2019-10-10 00:00:00	-14	13.4327344238976
2019-10-11 00:00:00	-14	13.1612258194444
2019-10-12 00:00:00	-14	13.1506689384289
2019-10-13 00:00:00	-14	13.1493096404494
2019-10-14 00:00:00	-14	13.1224488605697
2019-10-15 00:00:00	-14	12.8131001527778
2019-10-16 00:00:00	-14	12.6941132083333
2019-10-17 00:00:00	-14	12.6909049444444
2019-10-18 00:00:00	-14	12.6380374429224
2019-10-19 00:00:00	-14	12.3286111444142
2019-10-20 00:00:00	-14	12.2336845972222
2019-10-21 00:00:00	-14	12.2319914583333
2019-10-22 00:00:00	-14	12.2304383472222
2019-10-23 00:00:00	-14	12.1903086388889
2019-10-24 00:00:00	-14	11.8879790972222
2019-10-25 00:00:00	-14	11.7547800833333
2019-10-26 00:00:00	-14	11.7414303055556
2019-10-27 00:00:00	-14	11.5336173333333
2019-10-28 00:00:00	-14	11.2749476666667
2019-10-29 00:00:00	-14	11.2363819193324
2019-10-30 00:00:00	-14	10.7954671388889
2019-10-02 00:00:00	-16	14.2317557263752
2019-10-03 00:00:00	-16	14.0602374101796
2019-10-04 00:00:00	-16	14.0541781700555
2019-10-05 00:00:00	-16	14.0496532358318
2019-10-06 00:00:00	-16	13.9906102852615
2019-10-07 00:00:00	-16	13.9006321399177
2019-10-08 00:00:00	-16	13.6173961595273
2019-10-09 00:00:00	-16	13.6037498333333
2019-10-10 00:00:00	-16	13.4299339260313
2019-10-11 00:00:00	-16	13.1580002916667
2019-10-12 00:00:00	-16	13.1516402547771
2019-10-13 00:00:00	-16	13.1516382022472
2019-10-14 00:00:00	-16	13.1176606896552
2019-10-15 00:00:00	-16	12.8005663055556
2019-10-16 00:00:00	-16	12.6999056805556
2019-10-17 00:00:00	-16	12.69969
2019-10-18 00:00:00	-16	12.6522073515982
2019-10-19 00:00:00	-16	12.3227246866485
2019-10-20 00:00:00	-16	12.247669
2019-10-21 00:00:00	-16	12.2476678333333
2019-10-22 00:00:00	-16	12.2476616666667
2019-10-23 00:00:00	-16	12.2144733055556
2019-10-24 00:00:00	-16	11.8977799722222
2019-10-25 00:00:00	-16	11.79585
2019-10-26 00:00:00	-16	11.79585
2019-10-27 00:00:00	-16	11.5824018611111
2019-10-28 00:00:00	-16	11.3463450833333
2019-10-29 00:00:00	-16	11.3436188456189
2019-10-30 00:00:00	-16	10.957157625
2019-10-02 00:00:00	-18	14.2425993088858
2019-10-03 00:00:00	-18	14.069312754491
2019-10-04 00:00:00	-18	14.0549354898336
2019-10-05 00:00:00	-18	14.0554908409506
2019-10-06 00:00:00	-18	14.0213086529319
2019-10-07 00:00:00	-18	13.9486032716049
2019-10-08 00:00:00	-18	13.638388478582
2019-10-09 00:00:00	-18	13.6037695
2019-10-10 00:00:00	-18	13.4655067140825
2019-10-11 00:00:00	-18	13.1680100416667
2019-10-12 00:00:00	-18	13.1516402547771
2019-10-13 00:00:00	-18	13.1516382022472
2019-10-14 00:00:00	-18	13.1263196251874
2019-10-15 00:00:00	-18	12.8242760972222
2019-10-16 00:00:00	-18	12.70019975
2019-10-17 00:00:00	-18	12.69969
